id,sentence,argument_head,predicate_head,role,label
ewt-train-6401,""" Half of the studies provide strong evidence of a causal link between the biological change and climate change , "" said Camille Parmesan , a University of Texas - Austin biologist and one of the world 's leading experts on this issue .",1,5,PRODUCT,0
ewt-train-6401,""" Half of the studies provide strong evidence of a causal link between the biological change and climate change , "" said Camille Parmesan , a University of Texas - Austin biologist and one of the world 's leading experts on this issue .",7,5,PRODUCT,0
ewt-train-6401,""" Half of the studies provide strong evidence of a causal link between the biological change and climate change , "" said Camille Parmesan , a University of Texas - Austin biologist and one of the world 's leading experts on this issue .",23,21,PRODUCT,0
ewt-train-6402,"These changes are occurring across all species , Parmesan told UPI 's Climate .",1,3,PRODUCT,0
ewt-train-6402,"These changes are occurring across all species , Parmesan told UPI 's Climate .",8,9,PRODUCT,0
ewt-train-6402,"These changes are occurring across all species , Parmesan told UPI 's Climate .",12,9,PRODUCT,0
ewt-train-6403,""" Across the United States , the northern edge of species ' range is expanding , "" she said .",8,14,PRODUCT,0
ewt-train-6403,""" Across the United States , the northern edge of species ' range is expanding , "" she said .",17,18,PRODUCT,0
ewt-train-6406,""" Empirical research pointed to climate as being a strong driver , "" she said .",2,3,PRODUCT,0
ewt-train-6406,""" Empirical research pointed to climate as being a strong driver , "" she said .",13,14,PRODUCT,0
ewt-train-6409,"Throughout the United States , she said , "" spring is about two weeks earlier .",5,6,PRODUCT,0
ewt-train-6414,"Such consequences include shifting and , in some cases , contraction of ranges and changes in species composition within ecosystems .",1,2,PRODUCT,0
ewt-train-6414,"Such consequences include shifting and , in some cases , contraction of ranges and changes in species composition within ecosystems .",3,2,PRODUCT,0
ewt-train-6417,"The Pew report coincided with the release in Iceland of the "" Arctic Climate Impact Assessment . """,2,3,PRODUCT,0
ewt-train-6417,"The Pew report coincided with the release in Iceland of the "" Arctic Climate Impact Assessment . """,6,3,PRODUCT,0
ewt-train-6418,"The ACIA -- with participation by the United States , Canada , Denmark , Finland , Iceland , Norway , the Russian Federation and Sweden -- was begun in 2000 .",1,27,PRODUCT,1
ewt-train-6418,"The ACIA -- with participation by the United States , Canada , Denmark , Finland , Iceland , Norway , the Russian Federation and Sweden -- was begun in 2000 .",29,27,PRODUCT,0
ewt-train-6419,""" The impacts of global warming are affecting people now in the Arctic , "" said ACIA chair Robert Corell .",2,7,PRODUCT,0
ewt-train-6419,""" The impacts of global warming are affecting people now in the Arctic , "" said ACIA chair Robert Corell .",8,7,PRODUCT,0
ewt-train-6419,""" The impacts of global warming are affecting people now in the Arctic , "" said ACIA chair Robert Corell .",19,15,PRODUCT,0
ewt-train-6421,"The impacts of climate change on the region and the globe are projected to increase substantially in the years to come . """,1,12,PRODUCT,0
ewt-train-6422,The ACIA found Arctic winter temperatures have increased 4 degrees to 7 degrees Fahrenheit in the last 50 years and should go up about twice that much in the next 100 years .,1,2,PRODUCT,0
ewt-train-6422,The ACIA found Arctic winter temperatures have increased 4 degrees to 7 degrees Fahrenheit in the last 50 years and should go up about twice that much in the next 100 years .,5,7,PRODUCT,0
ewt-train-6424,""" Should the Arctic Ocean become ice - free in summer , it is likely that polar bears and some seal species would be driven toward extinction , "" the report concluded .",4,5,PRODUCT,0
ewt-train-6424,""" Should the Arctic Ocean become ice - free in summer , it is likely that polar bears and some seal species would be driven toward extinction , "" the report concluded .",17,24,PRODUCT,0
ewt-train-6424,""" Should the Arctic Ocean become ice - free in summer , it is likely that polar bears and some seal species would be driven toward extinction , "" the report concluded .",30,31,PRODUCT,0
ewt-train-6425,"As with so much climate research , not everyone agrees with these dire predictions .",5,9,PRODUCT,0
ewt-train-6425,"As with so much climate research , not everyone agrees with these dire predictions .",8,9,PRODUCT,0
ewt-train-6425,"As with so much climate research , not everyone agrees with these dire predictions .",13,9,PRODUCT,0
ewt-train-6426,"A third report , "" The Impacts of Climate Change : An Appraisal for the Future , "" completed by the Britain - based International Policy Network and released almost simultaneously with the other two , falls somewhat into that category .",2,36,PRODUCT,0
ewt-train-6426,"A third report , "" The Impacts of Climate Change : An Appraisal for the Future , "" completed by the Britain - based International Policy Network and released almost simultaneously with the other two , falls somewhat into that category .",40,36,PRODUCT,0
ewt-train-6427,"On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .",3,8,PRODUCT,0
ewt-train-6427,"On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .",7,8,PRODUCT,0
ewt-train-6427,"On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .",11,13,PRODUCT,0
ewt-train-6427,"On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .",17,23,PRODUCT,0
ewt-train-6427,"On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .",26,23,PRODUCT,1
ewt-train-6429,"On the other hand , the report thinks the news might not be so bad for the North Atlantic fisheries .",3,7,PRODUCT,0
ewt-train-6429,"On the other hand , the report thinks the news might not be so bad for the North Atlantic fisheries .",6,7,PRODUCT,0
ewt-train-6430,""" The impact of global warming on fish stocks and fisheries is hard to judge , "" the IPN report said .",19,20,PRODUCT,0
ewt-train-6432,"The important commercial species that probably would benefit from warming include cod , haddock , saithe , herring , blue whiting and several types of flatfish and crustaceans -- such as the Norway lobster .",3,7,PRODUCT,0
ewt-train-6432,"The important commercial species that probably would benefit from warming include cod , haddock , saithe , herring , blue whiting and several types of flatfish and crustaceans -- such as the Norway lobster .",3,10,PRODUCT,0
ewt-train-6432,"The important commercial species that probably would benefit from warming include cod , haddock , saithe , herring , blue whiting and several types of flatfish and crustaceans -- such as the Norway lobster .",11,10,PRODUCT,0
ewt-train-6433,"Important species that probably would decline include shrimp , capelin , Greenland halibut and some varieties of flatfish .",1,5,PRODUCT,0
ewt-train-6433,"Important species that probably would decline include shrimp , capelin , Greenland halibut and some varieties of flatfish .",1,6,PRODUCT,0
ewt-train-6433,"Important species that probably would decline include shrimp , capelin , Greenland halibut and some varieties of flatfish .",7,6,PRODUCT,0
ewt-train-6434,Hidden in this laundry list -- and in the pile of studies examined by the Pew researchers -- is one of the fundamental chasms dividing participants in the global warming debate .,4,0,PRODUCT,0
ewt-train-6434,Hidden in this laundry list -- and in the pile of studies examined by the Pew researchers -- is one of the fundamental chasms dividing participants in the global warming debate .,19,0,PRODUCT,0
ewt-train-6434,Hidden in this laundry list -- and in the pile of studies examined by the Pew researchers -- is one of the fundamental chasms dividing participants in the global warming debate .,25,24,PRODUCT,0
ewt-train-6435,"The IPN report examines commercial fish species , but it neglects important non-commercial animals , such as seals and polar bears .",2,3,PRODUCT,0
ewt-train-6435,"The IPN report examines commercial fish species , but it neglects important non-commercial animals , such as seals and polar bears .",6,3,PRODUCT,0
ewt-train-6435,"The IPN report examines commercial fish species , but it neglects important non-commercial animals , such as seals and polar bears .",13,10,PRODUCT,0
ewt-train-6437,"The problem is whether one cares what happens to the polar bears , checkerspot butterflies and other unconsumables .",1,2,PRODUCT,0
ewt-train-6437,"The problem is whether one cares what happens to the polar bears , checkerspot butterflies and other unconsumables .",4,5,PRODUCT,0
ewt-train-6437,"The problem is whether one cares what happens to the polar bears , checkerspot butterflies and other unconsumables .",6,7,PRODUCT,0
ewt-train-6438,The Pew researchers tried to transcend the economic argument .,2,3,PRODUCT,0
ewt-train-6438,The Pew researchers tried to transcend the economic argument .,8,5,PRODUCT,0
ewt-train-6439,"They assumed a value -- unspecified -- for non-commercial species , and in doing so rendered the warming news a bit less rosy .",0,1,PRODUCT,0
ewt-train-6439,"They assumed a value -- unspecified -- for non-commercial species , and in doing so rendered the warming news a bit less rosy .",3,1,PRODUCT,0
ewt-train-6439,"They assumed a value -- unspecified -- for non-commercial species , and in doing so rendered the warming news a bit less rosy .",18,15,PRODUCT,0
ewt-train-6441,""" When dandelions have set the mark of May on Wisconsin pastures , it is time to listen for the final proof of spring , "" wrote Aldo Leopold in "" A Sand County Almanac . """,2,4,PRODUCT,0
ewt-train-6441,""" When dandelions have set the mark of May on Wisconsin pastures , it is time to listen for the final proof of spring , "" wrote Aldo Leopold in "" A Sand County Almanac . """,6,4,PRODUCT,0
ewt-train-6441,""" When dandelions have set the mark of May on Wisconsin pastures , it is time to listen for the final proof of spring , "" wrote Aldo Leopold in "" A Sand County Almanac . """,28,26,PRODUCT,0
ewt-train-6441,""" When dandelions have set the mark of May on Wisconsin pastures , it is time to listen for the final proof of spring , "" wrote Aldo Leopold in "" A Sand County Almanac . """,34,26,PRODUCT,0
ewt-train-6453,"In the world press , commentators predict that Katrina will make a profound change in the way the US is perceived at home and abroad , especially following the scenes of poverty and racial divisions they believe the disaster has revealed .",3,6,PRODUCT,0
ewt-train-6453,"In the world press , commentators predict that Katrina will make a profound change in the way the US is perceived at home and abroad , especially following the scenes of poverty and racial divisions they believe the disaster has revealed .",5,6,PRODUCT,0
ewt-train-6453,"In the world press , commentators predict that Katrina will make a profound change in the way the US is perceived at home and abroad , especially following the scenes of poverty and racial divisions they believe the disaster has revealed .",18,20,PRODUCT,0
ewt-train-6453,"In the world press , commentators predict that Katrina will make a profound change in the way the US is perceived at home and abroad , especially following the scenes of poverty and racial divisions they believe the disaster has revealed .",35,36,PRODUCT,0
ewt-train-6453,"In the world press , commentators predict that Katrina will make a profound change in the way the US is perceived at home and abroad , especially following the scenes of poverty and racial divisions they believe the disaster has revealed .",38,40,PRODUCT,0
ewt-train-6464,"You people think it is race , but it is not .",0,2,PRODUCT,0
ewt-train-6468,The plain fact is that Bush has a sight more in the way of common humanity than a great many of his detractors .,2,3,PRODUCT,0
ewt-train-6485,I have a friend who came here from Bulgaria after winning a green card in a lottery .,0,1,PRODUCT,0
ewt-train-6485,I have a friend who came here from Bulgaria after winning a green card in a lottery .,3,1,PRODUCT,0
ewt-train-6485,I have a friend who came here from Bulgaria after winning a green card in a lottery .,13,10,PRODUCT,0
ewt-train-6487,Her husband became a citizen of the US just the week before last .,1,2,PRODUCT,0
ewt-train-6492,"When not in Texas , I lived in LA and San Francisco .",3,6,PRODUCT,0
ewt-train-6492,"When not in Texas , I lived in LA and San Francisco .",5,6,PRODUCT,0
ewt-train-6492,"When not in Texas , I lived in LA and San Francisco .",8,6,PRODUCT,0
ewt-train-6493,"There is a lot of racial diversity in all of these places ... and I 've vacationed through the south ... visited my folks when they lived in Mississippi , and where they live now and are in the racial minority being white ( less than 20 % ) in northeastern Arkansas .",3,1,PRODUCT,0
ewt-train-6493,"There is a lot of racial diversity in all of these places ... and I 've vacationed through the south ... visited my folks when they lived in Mississippi , and where they live now and are in the racial minority being white ( less than 20 % ) in northeastern Arkansas .",8,1,PRODUCT,0
ewt-train-6493,"There is a lot of racial diversity in all of these places ... and I 've vacationed through the south ... visited my folks when they lived in Mississippi , and where they live now and are in the racial minority being white ( less than 20 % ) in northeastern Arkansas .",14,16,PRODUCT,0
ewt-train-6493,"There is a lot of racial diversity in all of these places ... and I 've vacationed through the south ... visited my folks when they lived in Mississippi , and where they live now and are in the racial minority being white ( less than 20 % ) in northeastern Arkansas .",23,21,PRODUCT,0
ewt-train-6493,"There is a lot of racial diversity in all of these places ... and I 've vacationed through the south ... visited my folks when they lived in Mississippi , and where they live now and are in the racial minority being white ( less than 20 % ) in northeastern Arkansas .",25,26,PRODUCT,0
ewt-train-6493,"There is a lot of racial diversity in all of these places ... and I 've vacationed through the south ... visited my folks when they lived in Mississippi , and where they live now and are in the racial minority being white ( less than 20 % ) in northeastern Arkansas .",32,33,PRODUCT,0
ewt-train-6494,"The fact is , when I began traveling for business to New England , when I first visited my in - laws in Montana and Idaho , I was shocked at the lack of racial diversity .",1,2,PRODUCT,0
ewt-train-6494,"The fact is , when I began traveling for business to New England , when I first visited my in - laws in Montana and Idaho , I was shocked at the lack of racial diversity .",5,6,PRODUCT,0
ewt-train-6494,"The fact is , when I began traveling for business to New England , when I first visited my in - laws in Montana and Idaho , I was shocked at the lack of racial diversity .",15,17,PRODUCT,0
ewt-train-6494,"The fact is , when I began traveling for business to New England , when I first visited my in - laws in Montana and Idaho , I was shocked at the lack of racial diversity .",21,17,PRODUCT,0
ewt-train-6499,"Some refused to leave , but so many were unable to .",0,1,PRODUCT,0
ewt-train-6503,I suspect it will not change greatly ... but you never know how much stock people put in the news .,0,1,PRODUCT,0
ewt-train-6505,I expect that many of the displaced people ( those affluent and those not ) will remain in the places they were evacuated to .,0,1,PRODUCT,0
ewt-train-6505,I expect that many of the displaced people ( those affluent and those not ) will remain in the places they were evacuated to .,3,16,PRODUCT,0
ewt-train-6505,I expect that many of the displaced people ( those affluent and those not ) will remain in the places they were evacuated to .,20,22,PRODUCT,0
ewt-train-6521,What I know is that I have a close friend who's aunt disappeared in New Orleans .,0,3,PRODUCT,0
ewt-train-6521,What I know is that I have a close friend who's aunt disappeared in New Orleans .,11,12,PRODUCT,0
ewt-train-6523,"The family here ( California ) wanted to fly any family members from there to CA , so they could remain here until things got straightened out down there .",1,6,PRODUCT,0
ewt-train-6523,"The family here ( California ) wanted to fly any family members from there to CA , so they could remain here until things got straightened out down there .",11,8,PRODUCT,0
ewt-train-6523,"The family here ( California ) wanted to fly any family members from there to CA , so they could remain here until things got straightened out down there .",18,20,PRODUCT,0
ewt-train-6523,"The family here ( California ) wanted to fly any family members from there to CA , so they could remain here until things got straightened out down there .",23,25,PRODUCT,0
ewt-train-6525,The hope was that anyone looking for the Aunt would see the family post and know that help was available .,1,2,PRODUCT,0
ewt-train-6528,"What I heard was the Mayor of New Orleans , saying that he did n't order the buses or anything else to be used because he was waiting on someone else to tell him what to do .",1,2,PRODUCT,0
ewt-train-6528,"What I heard was the Mayor of New Orleans , saying that he did n't order the buses or anything else to be used because he was waiting on someone else to tell him what to do .",0,3,PRODUCT,0
ewt-train-6528,"What I heard was the Mayor of New Orleans , saying that he did n't order the buses or anything else to be used because he was waiting on someone else to tell him what to do .",12,15,PRODUCT,0
ewt-train-6528,"What I heard was the Mayor of New Orleans , saying that he did n't order the buses or anything else to be used because he was waiting on someone else to tell him what to do .",17,15,PRODUCT,0
ewt-train-6528,"What I heard was the Mayor of New Orleans , saying that he did n't order the buses or anything else to be used because he was waiting on someone else to tell him what to do .",25,27,PRODUCT,0
ewt-train-6531,"About 30 seconds into his address , he started flogging the terrorist issue just one more time .",7,8,PRODUCT,0
ewt-train-6531,"About 30 seconds into his address , he started flogging the terrorist issue just one more time .",12,9,PRODUCT,0
ewt-train-6534,"I guess if you have a schtick that is a resounding success once , you ca n't help but trot it out every time your act is going sour .",0,1,PRODUCT,0
ewt-train-6534,"I guess if you have a schtick that is a resounding success once , you ca n't help but trot it out every time your act is going sour .",20,19,PRODUCT,0
ewt-train-6536,"The gall of it all is that Bush is stumping for more money to build more refineries , when what he should do is pour money into making the US independent of OPEC or crude oil all together .",1,5,PRODUCT,0
ewt-train-6536,"The gall of it all is that Bush is stumping for more money to build more refineries , when what he should do is pour money into making the US independent of OPEC or crude oil all together .",7,9,PRODUCT,0
ewt-train-6536,"The gall of it all is that Bush is stumping for more money to build more refineries , when what he should do is pour money into making the US independent of OPEC or crude oil all together .",16,14,PRODUCT,1
ewt-train-6536,"The gall of it all is that Bush is stumping for more money to build more refineries , when what he should do is pour money into making the US independent of OPEC or crude oil all together .",25,24,PRODUCT,0
ewt-train-6556,"As a result , your finances improve - and your newfound confidence could attract new love into your life .",2,6,PRODUCT,0
ewt-train-6556,"As a result , your finances improve - and your newfound confidence could attract new love into your life .",5,6,PRODUCT,0
ewt-train-6556,"As a result , your finances improve - and your newfound confidence could attract new love into your life .",11,13,PRODUCT,0
ewt-train-6556,"As a result , your finances improve - and your newfound confidence could attract new love into your life .",15,13,PRODUCT,0
ewt-train-6562,These leaps and bounds forward include love and creativity .,1,5,PRODUCT,0
ewt-train-6562,These leaps and bounds forward include love and creativity .,6,5,PRODUCT,0
ewt-train-6610,There 's so much punch packed into this combination that it 's almost scary .,4,1,PRODUCT,0
ewt-train-6623,"2005 sees you expanding your intuitive and psychic skills even more , Aquarius .",0,1,PRODUCT,0
ewt-train-6623,"2005 sees you expanding your intuitive and psychic skills even more , Aquarius .",2,3,PRODUCT,0
ewt-train-6623,"2005 sees you expanding your intuitive and psychic skills even more , Aquarius .",8,3,PRODUCT,0
ewt-train-6624,"The mysteries of the universe continue to attract and intrigue you , as you apply your mystical awareness to the important decisions upcoming in your life , especially concerning partnerships of all kinds .",1,5,PRODUCT,0
ewt-train-6624,"The mysteries of the universe continue to attract and intrigue you , as you apply your mystical awareness to the important decisions upcoming in your life , especially concerning partnerships of all kinds .",10,7,PRODUCT,0
ewt-train-6624,"The mysteries of the universe continue to attract and intrigue you , as you apply your mystical awareness to the important decisions upcoming in your life , especially concerning partnerships of all kinds .",13,14,PRODUCT,0
ewt-train-6624,"The mysteries of the universe continue to attract and intrigue you , as you apply your mystical awareness to the important decisions upcoming in your life , especially concerning partnerships of all kinds .",17,14,PRODUCT,0
ewt-train-6637,""" Success comes before work "" only in the dictionary",1,2,PRODUCT,0
ewt-train-6637,""" Success comes before work "" only in the dictionary",4,2,PRODUCT,0
ewt-train-6637,""" Success comes before work "" only in the dictionary",9,2,PRODUCT,0
ewt-train-6647,The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 ),3,5,PRODUCT,0
ewt-train-6647,The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 ),11,5,PRODUCT,0
ewt-train-6647,The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 ),14,15,PRODUCT,0
ewt-train-6647,The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 ),18,15,PRODUCT,1
ewt-train-6647,The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 ),21,19,PRODUCT,0
ewt-train-6650,Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget 's day :,2,8,PRODUCT,0
ewt-train-6650,Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget 's day :,3,8,PRODUCT,0
ewt-train-6650,Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget 's day :,12,8,PRODUCT,0
ewt-train-6670,"<< Upon the sixth of April , Alexander the Great was born .",3,11,PRODUCT,0
ewt-train-6670,"<< Upon the sixth of April , Alexander the Great was born .",7,11,PRODUCT,0
ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",3,5,PRODUCT,0
ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",4,5,PRODUCT,0
ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",6,5,PRODUCT,0
ewt-train-6671,"Upon the same day he conquered Darius , won a great victory at sea , & died the same day .",11,8,PRODUCT,0
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",2,7,PRODUCT,0
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",8,7,PRODUCT,0
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",10,7,PRODUCT,0
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",25,26,PRODUCT,0
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",35,38,PRODUCT,0
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",44,45,PRODUCT,0
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",48,45,PRODUCT,1
ewt-train-6676,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles .",52,53,PRODUCT,0
ewt-train-6677,"In 1594 PEREZ wrote & published a book under the assumed name of "" RAPHAEL PEREGRINO . """,1,3,PRODUCT,0
ewt-train-6677,"In 1594 PEREZ wrote & published a book under the assumed name of "" RAPHAEL PEREGRINO . """,2,3,PRODUCT,0
ewt-train-6677,"In 1594 PEREZ wrote & published a book under the assumed name of "" RAPHAEL PEREGRINO . """,7,3,PRODUCT,1
ewt-train-6677,"In 1594 PEREZ wrote & published a book under the assumed name of "" RAPHAEL PEREGRINO . """,11,3,PRODUCT,0
ewt-train-6692,"The 69 year old Dr. Lopez was found guilty and was summarily hung and quartered on June 7 , 1594 at Tyburn .",5,7,PRODUCT,0
ewt-train-6695,"Lopez 's 1561 book "" Libro de la invencion liberal y arte del Juego del Acedraz "" became THE classic on Chess openings , including the one that bears his name .",3,17,PRODUCT,0
ewt-train-6695,"Lopez 's 1561 book "" Libro de la invencion liberal y arte del Juego del Acedraz "" became THE classic on Chess openings , including the one that bears his name .",26,28,PRODUCT,0
ewt-train-6695,"Lopez 's 1561 book "" Libro de la invencion liberal y arte del Juego del Acedraz "" became THE classic on Chess openings , including the one that bears his name .",30,28,PRODUCT,0
ewt-train-6716,1574 Boi and Leonardo beat Lopez & Ceron in presence of Phillip II .,1,4,PRODUCT,0
ewt-train-6716,1574 Boi and Leonardo beat Lopez & Ceron in presence of Phillip II .,5,4,PRODUCT,0
ewt-train-6716,1574 Boi and Leonardo beat Lopez & Ceron in presence of Phillip II .,9,4,PRODUCT,0
ewt-train-6717,1575 Leonardo beats Ruy Lopez in Madrid .,1,2,PRODUCT,0
ewt-train-6717,1575 Leonardo beats Ruy Lopez in Madrid .,4,2,PRODUCT,0
ewt-train-6717,1575 Leonardo beats Ruy Lopez in Madrid .,6,2,PRODUCT,0
ewt-train-6725,"<< "" I have told you , friend , "" said the curate , "" that this is done to divert our idle thoughts ; and as in well - ordered states games of CHESS , fives , and billiards are allowed for the diversion of those who do not care , or are not obliged , or are unable to work , so books of this kind are allowed to be printed , on the supposition that , what indeed is the truth , there can be nobody so ignorant as to take any of them for true stories ; >>",12,10,PRODUCT,0
ewt-train-6725,"<< "" I have told you , friend , "" said the curate , "" that this is done to divert our idle thoughts ; and as in well - ordered states games of CHESS , fives , and billiards are allowed for the diversion of those who do not care , or are not obliged , or are unable to work , so books of this kind are allowed to be printed , on the supposition that , what indeed is the truth , there can be nobody so ignorant as to take any of them for true stories ; >>",23,20,PRODUCT,0
ewt-train-6725,"<< "" I have told you , friend , "" said the curate , "" that this is done to divert our idle thoughts ; and as in well - ordered states games of CHESS , fives , and billiards are allowed for the diversion of those who do not care , or are not obliged , or are unable to work , so books of this kind are allowed to be printed , on the supposition that , what indeed is the truth , there can be nobody so ignorant as to take any of them for true stories ; >>",32,41,PRODUCT,0
ewt-train-6725,"<< "" I have told you , friend , "" said the curate , "" that this is done to divert our idle thoughts ; and as in well - ordered states games of CHESS , fives , and billiards are allowed for the diversion of those who do not care , or are not obliged , or are unable to work , so books of this kind are allowed to be printed , on the supposition that , what indeed is the truth , there can be nobody so ignorant as to take any of them for true stories ; >>",46,50,PRODUCT,0
ewt-train-6725,"<< "" I have told you , friend , "" said the curate , "" that this is done to divert our idle thoughts ; and as in well - ordered states games of CHESS , fives , and billiards are allowed for the diversion of those who do not care , or are not obliged , or are unable to work , so books of this kind are allowed to be printed , on the supposition that , what indeed is the truth , there can be nobody so ignorant as to take any of them for true stories ; >>",64,69,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,8,6,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,13,14,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,25,26,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,27,26,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,39,43,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,59,60,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,62,63,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,64,63,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,68,70,PRODUCT,0
ewt-train-6726,"<< "" Well then , "" said Don Quixote , "" the same thing happens in the comedy and life of this world , where some play emperors , others popes , and , in short , all the characters that can be brought into a play ; but when it is over , that is to say when life ends , death strips them all of the garments that distinguish one from the other , and all are equal in the grave . """,71,70,PRODUCT,0
ewt-train-6727,""" A fine comparison ! "" said Sancho ; "" though not so new but that I have heard it many and many a time , as well as that other one of the game of CHESS ; how , so long as the game lasts , each piece has its own particular office , and when the game is finished they are all mixed , jumbled up and shaken together , and stowed away in the bag , which is much like ending life in the grave . """,7,6,PRODUCT,0
